0.089420456604	0.243531203726	0.198011452239
0.198011452239	0.148543880199	0.251027766087
0.205568959191	0.047058897480	0.156933497461
0.156933497461	0.072854298387	0.148691458396
0.148691458396	0.166464589318	0.065795376957
0.065795376957	0.131202911480	0.209071566125
0.209071566125	0.150855450302	0.288998756711
0.288998756711	0.078301196753	0.194108656240
0.194108656240	0.247652036430	0.206699441016
0.083779838769	0.271822473486	0.237106495307
0.237106495307	0.184350085296	0.243031911445
0.243031911445	0.009972689368	0.145076340774
0.145076340774	0.276303361946	0.240837927885
0.240837927885	0.114421954316	0.236710275550
0.236710275550	0.122560944092	0.252517707684
0.252517707684	0.193291833949	0.141418802760
0.141418802760	0.097691043676	0.275227552328
0.268464753391	0.031843638352	0.122520509614
0.122520509614	0.279061535471	0.042327538013
0.042327538013	0.216349057128	0.151930482288
0.151930482288	0.254379789866	0.167949029817
0.167949029817	0.159438979980	0.285499621172
0.285499621172	0.085402387147	0.200046406413
0.200046406413	0.263269159494	0.244029536512
0.244029536512	0.218869652005	0.240941221098
0.240941221098	0.020734646609	0.057853608412
0.116073047402	0.157561300168	0.212468207845
0.212468207845	0.085492541196	0.249818458738
0.249818458738	0.075473690047	0.025006510176
0.025006510176	0.235615300294	0.037099879289
0.037099879289	0.218842233836	0.013180206200
0.013180206200	0.232808324385	0.220248508165
0.220248508165	0.122029527534	0.185770661613
0.185770661613	0.251210264902	0.206657783867
0.206657783867	0.177184572266	0.276291643177
0.276291643177	0.179442675064	0.265516983985
0.265516983985	0.212925399279	0.204645314867
0.204645314867	0.244285895163	0.110704807068
0.110704807068	0.237564567978	0.223437549198
0.223437549198	0.222769458503	0.303236543423
0.303236543423	0.070239471416	0.020455028883
0.020455028883	0.226204614685	0.085955167276
0.085955167276	0.188880818126	0.068588456596
0.068588456596	0.168290738130	0.049678823274
0.049678823274	0.146094627681	0.127586011796
0.127586011796	0.119192978753	0.163279585570
0.163279585570	0.041173463443	0.093563353954
0.093563353954	0.211695920943	0.205336176316
0.250298345668	0.243487804492	0.078401423543
0.078401423543	0.310471447787	0.176285343363
0.176285343363	0.061929841099	0.180129665158
0.112686796321	0.174545863346	0.056530912625
0.056530912625	0.280473305627	0.139897816331
0.139897816331	0.219760949291	0.138286031438
0.138286031438	0.233930510325	0.259184942309
0.259184942309	0.134445241092	0.217752781154
0.217752781154	0.084300208340	0.102704190455
0.102704190455	0.109521155213	0.031429828075
0.031429828075	0.262833902874	0.172884903448
0.172884903448	0.182417644334	0.206100405506
0.206100405506	0.144118095038	0.164664634523
0.164664634523	0.136608324233	0.207418401321
0.207418401321	0.260164713011	0.045215016522
0.045215016522	0.242161428008	0.143531648045
0.143531648045	0.238082357778	0.239655474757
0.239655474757	0.229674768968	0.104364612839
0.104364612839	0.189406601074	0.258394941532
0.258394941532	0.130499137003	0.255143409598
0.168853396443	0.159956173236	0.222888010322
0.222888010322	0.053606430401	0.101414833870
0.101414833870	0.238787241852	0.239657029687
0.239657029687	0.048110499604	0.079141970890
0.079141970890	0.206812021551	0.061631896647
0.061631896647	0.264430552654	0.035412066101
0.035412066101	0.225889507119	0.055079032185
0.055079032185	0.253836311129	0.006530431210
0.062973644048	0.171386093929	0.011871856383
0.104577447410	0.269073484240	0.104178676891
0.104178676891	0.188264895581	0.096057933486
0.096057933486	0.155730019895	0.064705249394
0.064705249394	0.219631267878	0.021150932140
0.021150932140	0.267175216875	0.267478786185
0.273316388676	0.096702071230	0.014777871982
0.014777871982	0.249166018107	0.104794094596
0.104794094596	0.234485197833	0.198475826766
0.198475826766	0.231721015786	0.119027043675
0.137019576832	0.224820977357	0.209014842394
0.209014842394	0.271819931446	0.222759088700
0.222759088700	0.150499010834	0.124124248836
0.124124248836	0.107159903955	0.274210599453
0.274210599453	0.157549926050	0.157488959279
0.157488959279	0.148867155538	0.160491476630
0.160491476630	0.158308388196	0.090880112897
0.090880112897	0.305811803593	0.245957052714
0.245957052714	0.124032570573	0.143737880759
0.143737880759	0.187703616708	0.077949180912
0.191254292262	0.156637744274	0.177611103389
0.177611103389	0.199671893265	0.241764575208
0.280046864960	0.167416847355	0.164358990439
0.164358990439	0.097729834138	0.164007651225
0.164007651225	0.178529037098	0.019515424530
0.019515424530	0.240514244541	0.269978551440
0.269978551440	0.094777988006	0.177479268718
0.177479268718	0.265897651277	0.112449453373
0.112449453373	0.141442375262	0.259449786658
0.259449786658	0.205075812809	0.264789103455
0.264789103455	0.049208458881	0.274455313513
0.274455313513	0.015512616556	0.107401171122
0.107401171122	0.164394436144	0.230525656575
0.230525656575	0.260299372982	0.305446827010
0.082931843806	0.162324611209	0.256544923975
0.256544923975	0.067911546729	0.302349140064
0.302349140064	0.098338938957	0.189164342670
0.189164342670	0.161295516251	0.154972867794
0.154972867794	0.111583246225	0.246045577844
0.246045577844	0.048634772461	0.082902513267
0.082902513267	0.248274377096	0.236340090305
0.236340090305	0.166389041964	0.157918251294
0.157918251294	0.235684438458	0.190877851165
0.190877851165	0.116644821631	0.095257322741
0.095257322741	0.164523611786	0.095452780607
0.095452780607	0.268740895527	0.056397170146
0.056397170146	0.153974591490	0.266897391103
0.266897391103	0.200816275196	0.187523370133
0.163874198166	0.149598573076	0.056822972422
0.056822972422	0.190711060735	0.215896998821
0.215896998821	0.046800846657	0.179369208952
0.179369208952	0.198800516508	0.172290637962
0.237555665555	0.068270634688	0.200697920933
0.200697920933	0.076578399217	0.177872457245
0.177872457245	0.284884542138	0.223027166684
0.223027166684	0.137205249438	0.299770330726
0.299770330726	0.151661876435	0.047198057256
0.047198057256	0.203566727723	0.101914039356
0.174853223181	0.129637010119	0.124827457703
